dstport,protocol,tag
10191,icmp,dc_t570
36984,icmp,dc_t730
62447,udp,dc_t455
34983,icmp,dc_t219
22640,udp,dc_t234
19494,tcp,dc_t313
33271,udp,dc_t685
43231,icmp,dc_t836
15405,icmp,dc_t424
58212,udp,dc_t904
62928,icmp,dc_t752
54348,tcp,dc_t392
60654,udp,dc_t258
35069,icmp,dc_t445
56134,icmp,dc_t098
18530,tcp,dc_t835
59941,tcp,dc_t114
42644,udp,dc_t194
57039,tcp,dc_t041
582,icmp,dc_t874
46409,tcp,dc_t513
10850,tcp,dc_t298
29360,udp,dc_t019
9422,tcp,dc_t516
32606,icmp,dc_t192
17489,udp,dc_t945
14113,udp,dc_t977
54689,tcp,dc_t608
26003,tcp,dc_t344
63883,icmp,dc_t837
54069,icmp,dc_t126
19847,icmp,dc_t485
3101,tcp,dc_t907
20457,tcp,dc_t469
48233,icmp,dc_t800
16905,udp,dc_t789
55470,icmp,dc_t930
8722,icmp,dc_t435
11646,udp,dc_t315
13135,udp,dc_t913
29966,udp,dc_t333
38915,icmp,dc_t549
51033,tcp,dc_t556
21227,udp,dc_t451
21597,udp,dc_t626
33696,icmp,dc_t360
70,udp,dc_t282
4029,icmp,dc_t871
57092,tcp,dc_t023
9829,tcp,dc_t036
23586,tcp,dc_t037
31023,udp,dc_t496
37497,icmp,dc_t532
59227,icmp,dc_t581
64297,icmp,dc_t381
53513,udp,dc_t288
56974,icmp,dc_t262
57137,icmp,dc_t055
44396,icmp,dc_t619
44249,udp,dc_t390
56915,tcp,dc_t019
1361,tcp,dc_t165
52257,icmp,dc_t683
37966,udp,dc_t041
18562,icmp,dc_t182
47701,icmp,dc_t454
59234,udp,dc_t328
55373,icmp,dc_t957
29310,icmp,dc_t278
53678,tcp,dc_t031
22338,tcp,dc_t130
34880,tcp,dc_t057
41985,udp,dc_t671
43958,udp,dc_t056
32350,udp,dc_t964
57686,udp,dc_t746
6795,icmp,dc_t749
8158,tcp,dc_t349
46228,udp,dc_t911
64378,icmp,dc_t074
21653,tcp,dc_t675
13972,udp,dc_t168
57801,tcp,dc_t353
40201,udp,dc_t701
2675,icmp,dc_t451
9484,udp,dc_t019
10378,udp,dc_t349
13319,tcp,dc_t370
59132,tcp,dc_t896
2355,icmp,dc_t135
301,tcp,dc_t076
25655,icmp,dc_t079
47991,udp,dc_t500
18267,icmp,dc_t879
13597,tcp,dc_t056
6882,tcp,dc_t285
25779,udp,dc_t190
36425,udp,dc_t151
14142,udp,dc_t252
27414,icmp,dc_t529
42649,tcp,dc_t758
19069,tcp,dc_t508
13004,udp,dc_t917
35665,udp,dc_t096
25304,icmp,dc_t963
45723,udp,dc_t407
31845,icmp,dc_t072
59225,tcp,dc_t387
45944,tcp,dc_t707
28659,udp,dc_t363
13975,tcp,dc_t985
1776,icmp,dc_t428
15445,udp,dc_t730
64013,udp,dc_t422
10715,icmp,dc_t327
12573,udp,dc_t958
9311,icmp,dc_t765
23463,icmp,dc_t789
22639,icmp,dc_t717
14662,tcp,dc_t912
43107,tcp,dc_t462
9338,udp,dc_t882
23700,tcp,dc_t440
65089,icmp,dc_t894
47964,icmp,dc_t572
47684,icmp,dc_t834
30567,tcp,dc_t356
63502,tcp,dc_t147
37800,udp,dc_t685
40984,tcp,dc_t867
54887,icmp,dc_t518
10761,udp,dc_t296
56515,udp,dc_t713
26427,udp,dc_t333
59485,tcp,dc_t615
42872,icmp,dc_t853
11195,udp,dc_t427
25540,icmp,dc_t320
1490,icmp,dc_t848
8582,udp,dc_t035
4957,udp,dc_t515
35359,udp,dc_t755
35990,tcp,dc_t640
22482,icmp,dc_t769
32567,tcp,dc_t909
18059,tcp,dc_t905
45521,icmp,dc_t605
63314,icmp,dc_t037
21027,icmp,dc_t414
52726,tcp,dc_t118
28702,tcp,dc_t164
2197,udp,dc_t386
64052,tcp,dc_t587
54176,tcp,dc_t048
28576,tcp,dc_t276
2430,tcp,dc_t417
59538,udp,dc_t559
11842,icmp,dc_t360
20897,udp,dc_t483
62554,tcp,dc_t655
34064,udp,dc_t951
3391,tcp,dc_t935
3186,icmp,dc_t823
30537,icmp,dc_t110
59070,icmp,dc_t110
3683,tcp,dc_t682
25739,tcp,dc_t839
18039,tcp,dc_t082
25102,icmp,dc_t356
5989,tcp,dc_t990
20635,tcp,dc_t438
33826,icmp,dc_t956
6886,tcp,dc_t486
59611,udp,dc_t468
47459,udp,dc_t600
56901,icmp,dc_t338
28643,icmp,dc_t184
704,udp,dc_t182
22046,icmp,dc_t960
64967,icmp,dc_t586
10450,icmp,dc_t757
60221,icmp,dc_t472
721,tcp,dc_t920
20631,icmp,dc_t734
4492,udp,dc_t124
24406,icmp,dc_t160
52481,icmp,dc_t130
120,udp,dc_t831
16833,icmp,dc_t465
34445,udp,dc_t098
62605,icmp,dc_t158
35776,icmp,dc_t523
46536,udp,dc_t453
12773,udp,dc_t118
25015,udp,dc_t311
24134,udp,dc_t997
64546,icmp,dc_t139
29655,tcp,dc_t107
31364,tcp,dc_t090
3599,udp,dc_t178
13787,tcp,dc_t312
14894,udp,dc_t805
11186,tcp,dc_t032
56413,udp,dc_t055
53229,tcp,dc_t792
43299,icmp,dc_t143
53239,icmp,dc_t786
49574,icmp,dc_t668
36858,icmp,dc_t526
29886,tcp,dc_t209
15904,icmp,dc_t600
45808,tcp,dc_t143
3873,tcp,dc_t282
20815,udp,dc_t323
18116,icmp,dc_t197
6770,tcp,dc_t954
48466,udp,dc_t638
18833,icmp,dc_t423
49929,udp,dc_t238
30573,udp,dc_t292
33513,udp,dc_t768
45073,udp,dc_t550
33780,icmp,dc_t935
55729,icmp,dc_t847
14052,tcp,dc_t117
17497,udp,dc_t227
2995,icmp,dc_t489
14167,tcp,dc_t344
40431,icmp,dc_t644
51347,icmp,dc_t845
39237,udp,dc_t799
28637,tcp,dc_t933
38064,tcp,dc_t977
40931,udp,dc_t779
18603,icmp,dc_t747
16446,tcp,dc_t919
40666,tcp,dc_t887
26497,icmp,dc_t975
26413,udp,dc_t688
29092,icmp,dc_t746
59230,tcp,dc_t237
38019,tcp,dc_t973
38095,udp,dc_t550
12985,tcp,dc_t334
29382,udp,dc_t789
11510,udp,dc_t188
28041,tcp,dc_t839
40725,icmp,dc_t605
61657,udp,dc_t980
12387,udp,dc_t543
35290,tcp,dc_t378
43656,icmp,dc_t315
19591,icmp,dc_t483
57954,icmp,dc_t940
63240,tcp,dc_t985
47868,udp,dc_t737
11653,icmp,dc_t851
4547,tcp,dc_t792
48046,icmp,dc_t035
11067,tcp,dc_t550
5508,tcp,dc_t662
9348,udp,dc_t933
19595,tcp,dc_t166
597,icmp,dc_t103
20011,tcp,dc_t579
33919,udp,dc_t096
9272,tcp,dc_t836
18764,icmp,dc_t480
24955,udp,dc_t141
10605,icmp,dc_t826
23983,tcp,dc_t105
49399,tcp,dc_t667
39459,icmp,dc_t111
9889,udp,dc_t116
56703,icmp,dc_t840
14339,tcp,dc_t280
37541,tcp,dc_t347
31244,udp,dc_t283
17370,udp,dc_t462
48440,tcp,dc_t590
46527,udp,dc_t784
12681,udp,dc_t094
5064,icmp,dc_t729
6639,tcp,dc_t865
34113,icmp,dc_t426
11884,udp,dc_t918
62793,udp,dc_t906
60205,udp,dc_t472
27192,udp,dc_t823
6640,icmp,dc_t176
61040,tcp,dc_t740
10644,icmp,dc_t726
44589,icmp,dc_t904
4317,udp,dc_t245
10314,udp,dc_t728
5528,tcp,dc_t070
25508,tcp,dc_t566
22961,udp,dc_t577
19612,udp,dc_t305
55589,icmp,dc_t360
8577,tcp,dc_t626
15279,icmp,dc_t287
45897,tcp,dc_t046
20728,icmp,dc_t750
62895,tcp,dc_t219
6988,icmp,dc_t427
46166,icmp,dc_t877
4047,icmp,dc_t915
2709,icmp,dc_t498
11472,icmp,dc_t088
42776,tcp,dc_t578
53832,tcp,dc_t637
8384,tcp,dc_t242
52045,tcp,dc_t964
32509,icmp,dc_t798
63100,icmp,dc_t124
42573,udp,dc_t555
31740,icmp,dc_t823
28461,tcp,dc_t798
52331,udp,dc_t836
25886,udp,dc_t523
40473,udp,dc_t079
1100,tcp,dc_t777
3474,udp,dc_t872
57437,tcp,dc_t867
57313,tcp,dc_t850
22209,udp,dc_t784
37255,udp,dc_t883
27409,icmp,dc_t254
37815,udp,dc_t129
54860,icmp,dc_t432
26519,icmp,dc_t678
24600,icmp,dc_t889
11885,icmp,dc_t933
38649,tcp,dc_t653
11638,icmp,dc_t757
11615,icmp,dc_t050
5136,icmp,dc_t005
44846,icmp,dc_t321
21078,tcp,dc_t928
5444,tcp,dc_t697
13639,udp,dc_t919
5578,icmp,dc_t881
23116,udp,dc_t589
29930,icmp,dc_t309
41785,tcp,dc_t218
41902,tcp,dc_t835
46341,icmp,dc_t198
44902,icmp,dc_t887
36740,tcp,dc_t091
62462,icmp,dc_t399
20197,tcp,dc_t469
16829,tcp,dc_t488
61160,tcp,dc_t414
33669,udp,dc_t863
28960,icmp,dc_t554
33379,tcp,dc_t664
45937,udp,dc_t598
28222,icmp,dc_t640
54458,icmp,dc_t911
42741,icmp,dc_t839
14469,udp,dc_t196
61540,icmp,dc_t185
16113,udp,dc_t793
41388,udp,dc_t419
56073,udp,dc_t112
1839,tcp,dc_t957
51192,tcp,dc_t236
50172,udp,dc_t904
47971,icmp,dc_t276
9744,tcp,dc_t235
23702,tcp,dc_t090
16015,tcp,dc_t495
34612,tcp,dc_t964
42415,tcp,dc_t302
60532,tcp,dc_t015
4630,tcp,dc_t655
21945,icmp,dc_t231
19422,tcp,dc_t860
12448,udp,dc_t903
32782,icmp,dc_t173
24187,udp,dc_t667
11517,icmp,dc_t615
54151,icmp,dc_t115
20437,tcp,dc_t945
27434,tcp,dc_t148
21861,tcp,dc_t394
47022,udp,dc_t063
60430,tcp,dc_t129
65327,icmp,dc_t562
5961,icmp,dc_t140
56856,tcp,dc_t135
55381,icmp,dc_t452
26322,tcp,dc_t240
51619,udp,dc_t005
16539,icmp,dc_t565
49441,tcp,dc_t340
15260,icmp,dc_t103
23441,icmp,dc_t253
20474,icmp,dc_t211
22530,tcp,dc_t966
19850,icmp,dc_t645
34617,icmp,dc_t921
2842,tcp,dc_t681
61883,icmp,dc_t725
40193,icmp,dc_t896
52261,icmp,dc_t811
58876,icmp,dc_t276
16234,tcp,dc_t601
11927,icmp,dc_t329
40438,tcp,dc_t774
62692,icmp,dc_t247
52272,udp,dc_t615
54691,tcp,dc_t312
832,udp,dc_t380
62935,icmp,dc_t770
37991,udp,dc_t022
19108,udp,dc_t263
8713,tcp,dc_t583
36074,icmp,dc_t919
37469,tcp,dc_t410
64182,udp,dc_t603
13777,tcp,dc_t446
57187,tcp,dc_t793
50635,udp,dc_t219
4433,udp,dc_t060
25048,icmp,dc_t554
46174,icmp,dc_t797
16969,udp,dc_t467
65067,icmp,dc_t216
40730,icmp,dc_t675
50625,udp,dc_t601
20220,tcp,dc_t020
2922,udp,dc_t095
16164,tcp,dc_t105
17724,icmp,dc_t077
2426,tcp,dc_t960
34355,tcp,dc_t404
45961,tcp,dc_t358
18419,udp,dc_t470
7706,udp,dc_t471
5944,udp,dc_t001
51634,udp,dc_t978
42895,icmp,dc_t993
61922,udp,dc_t651
53555,tcp,dc_t607
61485,icmp,dc_t235
43197,tcp,dc_t074
22325,icmp,dc_t519
33997,tcp,dc_t408
54098,tcp,dc_t977
3716,icmp,dc_t725
24167,tcp,dc_t735
14035,udp,dc_t899
58662,udp,dc_t621
40254,icmp,dc_t037
22162,icmp,dc_t049
30335,tcp,dc_t647
29112,icmp,dc_t142
15355,udp,dc_t792
7574,icmp,dc_t784
25646,tcp,dc_t655
35538,icmp,dc_t166
19940,tcp,dc_t928
49514,icmp,dc_t316
43601,tcp,dc_t515
28119,tcp,dc_t354
41087,tcp,dc_t160
31038,udp,dc_t768
33400,udp,dc_t835
38316,tcp,dc_t089
751,udp,dc_t452
36212,icmp,dc_t745
33713,tcp,dc_t289
9643,udp,dc_t734
47522,udp,dc_t301
7027,tcp,dc_t851
34474,tcp,dc_t605
18168,tcp,dc_t193
52075,udp,dc_t115
6768,tcp,dc_t702
63061,udp,dc_t564
865,tcp,dc_t815
27174,icmp,dc_t210
12747,udp,dc_t830
41199,tcp,dc_t668
22391,icmp,dc_t977
38178,tcp,dc_t299
35561,icmp,dc_t260
47587,tcp,dc_t870
36847,tcp,dc_t349
44175,udp,dc_t045
49282,tcp,dc_t985
34913,tcp,dc_t828
51024,icmp,dc_t229
65531,tcp,dc_t160
40120,tcp,dc_t690
25366,udp,dc_t983
64951,tcp,dc_t797
51320,tcp,dc_t942
19512,tcp,dc_t542
59214,tcp,dc_t268
14448,icmp,dc_t675
49428,udp,dc_t861
41395,icmp,dc_t880
50211,udp,dc_t271
11036,icmp,dc_t140
5294,udp,dc_t313
24871,udp,dc_t770
33326,udp,dc_t513
51864,tcp,dc_t269
22203,icmp,dc_t905
37378,tcp,dc_t066
53053,tcp,dc_t164
36494,tcp,dc_t114
9617,tcp,dc_t814
34997,tcp,dc_t205
18269,icmp,dc_t650
30180,icmp,dc_t771
23877,tcp,dc_t494
14602,icmp,dc_t275
9864,udp,dc_t073
55794,icmp,dc_t461
36825,udp,dc_t446
25095,icmp,dc_t889
40877,icmp,dc_t595
40343,icmp,dc_t011
27162,udp,dc_t981
3266,icmp,dc_t197
30650,tcp,dc_t380
30094,icmp,dc_t258
16759,icmp,dc_t196
12521,udp,dc_t161
51779,udp,dc_t474
19975,udp,dc_t825
29414,udp,dc_t148
5630,udp,dc_t935
30144,icmp,dc_t340
13935,icmp,dc_t038
55533,udp,dc_t469
49131,udp,dc_t062
19041,udp,dc_t077
50639,udp,dc_t752
36075,icmp,dc_t194
12308,tcp,dc_t422
14621,tcp,dc_t058
39403,tcp,dc_t991
35354,tcp,dc_t223
37104,tcp,dc_t389
57909,udp,dc_t620
6587,tcp,dc_t670
63195,udp,dc_t312
32158,udp,dc_t055
63903,tcp,dc_t756
31882,udp,dc_t081
2746,udp,dc_t898
40492,icmp,dc_t610
10,icmp,dc_t685
48262,tcp,dc_t012
40965,icmp,dc_t429
46730,icmp,dc_t798
6709,udp,dc_t452
43633,udp,dc_t897
17255,udp,dc_t227
15577,icmp,dc_t874
44349,tcp,dc_t485
62003,tcp,dc_t656
38164,tcp,dc_t729
10555,tcp,dc_t989
133,tcp,dc_t438
12641,icmp,dc_t637
17454,icmp,dc_t770
6647,udp,dc_t892
21721,udp,dc_t226
16011,udp,dc_t178
52215,icmp,dc_t681
4271,icmp,dc_t136
52736,icmp,dc_t950
53042,icmp,dc_t322
44714,tcp,dc_t292
15519,udp,dc_t148
8955,icmp,dc_t539
64686,icmp,dc_t746
623,tcp,dc_t781
62511,udp,dc_t730
61869,tcp,dc_t693
24586,icmp,dc_t232
39854,tcp,dc_t930
3203,tcp,dc_t895
2602,icmp,dc_t578
59862,icmp,dc_t219
11526,icmp,dc_t885
932,udp,dc_t923
39160,udp,dc_t403
60509,udp,dc_t679
46321,icmp,dc_t284
29264,udp,dc_t345
64471,udp,dc_t800
20538,tcp,dc_t188
59620,tcp,dc_t642
48925,tcp,dc_t195
16778,udp,dc_t713
58321,icmp,dc_t079
30667,tcp,dc_t580
64238,tcp,dc_t256
15986,udp,dc_t247
35535,tcp,dc_t311
12570,udp,dc_t214
41662,udp,dc_t559
41195,udp,dc_t950
36685,udp,dc_t026
8151,tcp,dc_t964
24067,udp,dc_t644
19352,icmp,dc_t184
34711,icmp,dc_t404
19633,tcp,dc_t631
56385,icmp,dc_t358
62696,tcp,dc_t420
5297,tcp,dc_t676
3811,udp,dc_t356
16782,icmp,dc_t796
30756,udp,dc_t686
22461,icmp,dc_t882
23508,icmp,dc_t167
44645,icmp,dc_t780
50481,tcp,dc_t457
43950,udp,dc_t758
41910,tcp,dc_t722
51143,tcp,dc_t182
44576,udp,dc_t891
57207,tcp,dc_t232
49111,udp,dc_t751
17966,tcp,dc_t277
27303,tcp,dc_t928
48205,icmp,dc_t648
22307,icmp,dc_t416
12557,udp,dc_t905
44638,udp,dc_t202
5540,tcp,dc_t384
15840,tcp,dc_t926
57663,tcp,dc_t710
12309,udp,dc_t020
46288,icmp,dc_t586
16583,icmp,dc_t413
12109,icmp,dc_t627
32399,tcp,dc_t154
47120,icmp,dc_t864
30177,icmp,dc_t978
34630,udp,dc_t928
32473,icmp,dc_t474
16268,tcp,dc_t549
18557,tcp,dc_t373
4822,tcp,dc_t933
25233,icmp,dc_t352
18757,udp,dc_t643
10893,udp,dc_t222
29507,udp,dc_t349
29091,tcp,dc_t473
5544,icmp,dc_t772
21448,udp,dc_t323
23418,tcp,dc_t190
45200,tcp,dc_t062
51768,icmp,dc_t748
38038,icmp,dc_t203
48187,tcp,dc_t398
19080,udp,dc_t472
21686,tcp,dc_t673
42311,tcp,dc_t956
48455,icmp,dc_t957
12266,icmp,dc_t307
25299,tcp,dc_t039
6082,tcp,dc_t070
11582,icmp,dc_t931
58241,icmp,dc_t583
14524,icmp,dc_t521
479,udp,dc_t297
6034,tcp,dc_t765
45024,udp,dc_t474
23209,tcp,dc_t307
46743,tcp,dc_t380
58177,tcp,dc_t630
45668,tcp,dc_t277
19759,icmp,dc_t248
57225,tcp,dc_t893
43693,udp,dc_t851
32833,tcp,dc_t438
12761,tcp,dc_t597
56247,tcp,dc_t030
8665,udp,dc_t885
56124,icmp,dc_t582
43756,icmp,dc_t571
9157,tcp,dc_t318
42070,icmp,dc_t096
59184,tcp,dc_t116
34686,udp,dc_t877
15718,icmp,dc_t138
59750,tcp,dc_t731
18788,icmp,dc_t170
58083,tcp,dc_t543
3207,udp,dc_t384
16738,tcp,dc_t311
53164,tcp,dc_t578
984,tcp,dc_t098
52943,icmp,dc_t978
23326,tcp,dc_t812
21729,icmp,dc_t719
54142,udp,dc_t081
28524,tcp,dc_t334
30520,udp,dc_t392
54353,icmp,dc_t986
31018,icmp,dc_t196
11868,tcp,dc_t434
14103,tcp,dc_t060
9163,tcp,dc_t857
63495,udp,dc_t873
48575,icmp,dc_t669
30391,udp,dc_t553
4840,icmp,dc_t308
48163,udp,dc_t494
1377,icmp,dc_t602
40558,udp,dc_t435
20971,tcp,dc_t761
64426,tcp,dc_t905
27268,tcp,dc_t917
53580,tcp,dc_t056
7261,icmp,dc_t144
21688,icmp,dc_t598
60922,icmp,dc_t138
50892,udp,dc_t215
25787,icmp,dc_t594
21205,icmp,dc_t561
13411,tcp,dc_t798
11214,udp,dc_t362
25173,icmp,dc_t530
60362,tcp,dc_t164
40793,udp,dc_t907
65194,udp,dc_t536
18,icmp,dc_t996
30525,udp,dc_t569
52806,icmp,dc_t862
56704,tcp,dc_t906
7472,tcp,dc_t047
906,tcp,dc_t193
11964,icmp,dc_t451
56166,tcp,dc_t657
20673,tcp,dc_t299
17055,udp,dc_t344
14992,tcp,dc_t443
18016,icmp,dc_t091
60858,udp,dc_t139
30195,udp,dc_t875
3184,udp,dc_t910
14757,udp,dc_t919
5188,udp,dc_t418
38417,tcp,dc_t941
55828,tcp,dc_t292
3029,tcp,dc_t717
60003,tcp,dc_t403
12651,udp,dc_t969
47623,udp,dc_t780
39966,tcp,dc_t884
27564,icmp,dc_t491
32574,udp,dc_t707
38702,udp,dc_t456
49175,tcp,dc_t829
16991,udp,dc_t831
42626,udp,dc_t715
46470,icmp,dc_t724
6219,tcp,dc_t688
6044,tcp,dc_t685
56880,tcp,dc_t366
8167,tcp,dc_t357
59359,tcp,dc_t756
20263,udp,dc_t561
56584,tcp,dc_t667
1435,udp,dc_t647
22095,tcp,dc_t987
21321,icmp,dc_t561
38744,icmp,dc_t597
39598,udp,dc_t093
24991,icmp,dc_t155
62440,tcp,dc_t890
55758,tcp,dc_t669
16472,udp,dc_t808
21766,udp,dc_t931
3881,udp,dc_t793
65316,udp,dc_t101
42899,icmp,dc_t384
5507,icmp,dc_t173
58558,icmp,dc_t674
10325,udp,dc_t734
30227,tcp,dc_t080
46806,icmp,dc_t492
41668,udp,dc_t365
30199,icmp,dc_t183
3175,udp,dc_t547
15772,tcp,dc_t371
41128,tcp,dc_t485
2205,udp,dc_t959
37021,udp,dc_t562
31879,tcp,dc_t513
13894,tcp,dc_t033
50021,tcp,dc_t157
53205,udp,dc_t880
24349,icmp,dc_t468
4118,tcp,dc_t565
18291,icmp,dc_t330
49638,tcp,dc_t414
22909,udp,dc_t830
1624,icmp,dc_t343
38958,udp,dc_t305
42237,icmp,dc_t280
64272,tcp,dc_t136
54257,udp,dc_t322
63383,udp,dc_t112
3362,icmp,dc_t104
46117,icmp,dc_t935
16596,tcp,dc_t627
56615,udp,dc_t930
7279,icmp,dc_t752
35254,icmp,dc_t953
57653,tcp,dc_t288
3032,udp,dc_t961
37005,tcp,dc_t122
10146,udp,dc_t175
52370,tcp,dc_t339
31011,tcp,dc_t853
21408,icmp,dc_t641
50948,tcp,dc_t032
58372,tcp,dc_t281
31293,icmp,dc_t339
44547,icmp,dc_t853
19284,tcp,dc_t085
55638,udp,dc_t789
5475,tcp,dc_t636
35637,udp,dc_t453
30112,icmp,dc_t862
42668,tcp,dc_t808
50800,udp,dc_t352
35658,icmp,dc_t767
60403,udp,dc_t024
25258,icmp,dc_t868
14528,tcp,dc_t395
43766,udp,dc_t181
51254,icmp,dc_t150
5624,icmp,dc_t832
33689,icmp,dc_t960
33372,udp,dc_t183
59799,icmp,dc_t133
31760,tcp,dc_t437
33570,tcp,dc_t478
61725,icmp,dc_t306
58552,udp,dc_t001
33323,tcp,dc_t964
46534,udp,dc_t501
60348,udp,dc_t609
36951,icmp,dc_t472
2117,tcp,dc_t654
5586,tcp,dc_t733
4292,tcp,dc_t194
59316,udp,dc_t523
43902,icmp,dc_t765
49687,udp,dc_t141
4122,icmp,dc_t623
1721,icmp,dc_t834
58807,tcp,dc_t482
40095,tcp,dc_t232
40539,udp,dc_t228
24808,tcp,dc_t304
55752,icmp,dc_t706
11854,icmp,dc_t421
62678,tcp,dc_t156
33495,icmp,dc_t816
32932,icmp,dc_t973
44615,tcp,dc_t755
23916,tcp,dc_t007
23668,icmp,dc_t948
7055,udp,dc_t362
9611,icmp,dc_t354
7577,udp,dc_t635
11481,tcp,dc_t470
9337,udp,dc_t122
46942,udp,dc_t575
9850,tcp,dc_t161
52067,udp,dc_t899
2642,icmp,dc_t084
21813,icmp,dc_t624
32307,icmp,dc_t295
48366,icmp,dc_t586
61829,icmp,dc_t831
33258,udp,dc_t596
33807,icmp,dc_t273
39521,icmp,dc_t678
12235,icmp,dc_t804
4802,icmp,dc_t768
60856,tcp,dc_t636
2655,udp,dc_t232
49712,icmp,dc_t592
44967,tcp,dc_t762
28339,udp,dc_t275
47175,tcp,dc_t977
47936,udp,dc_t047
38523,tcp,dc_t850
63746,tcp,dc_t770
38307,tcp,dc_t570
13479,tcp,dc_t770
50109,tcp,dc_t799
38942,udp,dc_t202
2914,icmp,dc_t498
48869,icmp,dc_t885
50397,tcp,dc_t290
40650,icmp,dc_t169
6472,tcp,dc_t358
33618,tcp,dc_t565
50497,tcp,dc_t232
24937,tcp,dc_t074
48658,udp,dc_t482
11562,udp,dc_t569
10628,tcp,dc_t740
56259,tcp,dc_t619
12305,tcp,dc_t749
43827,tcp,dc_t214
10138,udp,dc_t745
30824,icmp,dc_t717
12128,icmp,dc_t219
15456,icmp,dc_t481
3764,tcp,dc_t370
63707,tcp,dc_t538
40563,tcp,dc_t386
22923,udp,dc_t498
65404,udp,dc_t676
14087,udp,dc_t862
12526,tcp,dc_t951
17811,icmp,dc_t056
64708,udp,dc_t949
23576,tcp,dc_t342
56724,tcp,dc_t266
50558,udp,dc_t042
34653,tcp,dc_t044
51151,udp,dc_t837
52232,udp,dc_t967
57925,udp,dc_t221
6973,icmp,dc_t820
22850,tcp,dc_t288
11099,udp,dc_t711
37113,tcp,dc_t091
34235,tcp,dc_t544
45767,icmp,dc_t700
45771,icmp,dc_t824
50605,icmp,dc_t172
35678,udp,dc_t366
31273,tcp,dc_t061
53792,icmp,dc_t793
2276,icmp,dc_t113
13020,icmp,dc_t750
18570,udp,dc_t394
28325,udp,dc_t173
22237,icmp,dc_t605
59565,udp,dc_t275
12099,udp,dc_t938
19805,icmp,dc_t408
27260,udp,dc_t665
3227,udp,dc_t882
37638,udp,dc_t883
25184,tcp,dc_t629
46098,udp,dc_t403
11189,tcp,dc_t949
7666,udp,dc_t663
61636,udp,dc_t082
25607,icmp,dc_t270
35679,tcp,dc_t130
32063,udp,dc_t450
14629,icmp,dc_t461
51946,icmp,dc_t110
15489,icmp,dc_t156
33245,udp,dc_t056
50201,udp,dc_t069
57553,tcp,dc_t191
40542,udp,dc_t017
47302,udp,dc_t389
55658,icmp,dc_t536
22022,icmp,dc_t664
52523,tcp,dc_t979
27004,udp,dc_t162
1643,icmp,dc_t415
29750,icmp,dc_t295
14044,icmp,dc_t052
52029,udp,dc_t289
10944,tcp,dc_t060
32099,icmp,dc_t121
59563,icmp,dc_t720
14055,udp,dc_t652
20142,udp,dc_t606
26680,icmp,dc_t959
10165,udp,dc_t316
42078,tcp,dc_t154
1566,tcp,dc_t353
11424,tcp,dc_t888
52091,icmp,dc_t438
16187,icmp,dc_t253
53215,tcp,dc_t087
27604,udp,dc_t137
2523,icmp,dc_t989
28218,udp,dc_t857
16664,tcp,dc_t968
11634,icmp,dc_t105
39087,tcp,dc_t430
24689,udp,dc_t870
58382,tcp,dc_t405
46317,icmp,dc_t880
1036,icmp,dc_t529
56145,icmp,dc_t155
61676,udp,dc_t613
36616,udp,dc_t273
40502,tcp,dc_t443
21542,icmp,dc_t537
42774,tcp,dc_t780
58388,tcp,dc_t191
14754,tcp,dc_t729
28907,tcp,dc_t194
10675,tcp,dc_t703
52147,icmp,dc_t329
14047,udp,dc_t636
38577,tcp,dc_t665
4940,icmp,dc_t235
46728,tcp,dc_t534
46717,udp,dc_t339
46720,tcp,dc_t776
50588,tcp,dc_t846
6074,udp,dc_t381
34535,udp,dc_t572
21414,udp,dc_t014
60772,tcp,dc_t118
27551,udp,dc_t336
12713,icmp,dc_t476
10910,tcp,dc_t561
24942,udp,dc_t174
16670,icmp,dc_t252
6636,udp,dc_t626
22895,udp,dc_t357
6313,tcp,dc_t895
51035,udp,dc_t095
2899,icmp,dc_t217
55082,udp,dc_t022
38021,icmp,dc_t976
64477,tcp,dc_t558
36497,udp,dc_t648
10827,tcp,dc_t233
65154,tcp,dc_t274
15701,icmp,dc_t046
51459,icmp,dc_t181
14589,udp,dc_t672
5769,udp,dc_t729
64239,icmp,dc_t704
1279,udp,dc_t562
40401,tcp,dc_t043
42052,icmp,dc_t373
13468,icmp,dc_t977
42234,udp,dc_t767
21411,udp,dc_t963
28005,icmp,dc_t850
35469,tcp,dc_t203
22843,icmp,dc_t923
28977,tcp,dc_t006
20514,icmp,dc_t793
12446,tcp,dc_t735
25709,icmp,dc_t440
45114,tcp,dc_t990
28116,icmp,dc_t024
65321,tcp,dc_t599
53587,icmp,dc_t048
44469,tcp,dc_t395
28429,udp,dc_t172
61587,icmp,dc_t600
8242,icmp,dc_t110
39716,udp,dc_t007
37284,tcp,dc_t085
31726,udp,dc_t564
35834,icmp,dc_t845
5434,tcp,dc_t572
62363,tcp,dc_t826
61639,tcp,dc_t991
30839,udp,dc_t424
48505,icmp,dc_t391
7939,tcp,dc_t326
16801,udp,dc_t014
10197,udp,dc_t369
50905,icmp,dc_t561
5317,udp,dc_t973
62185,tcp,dc_t419
4934,tcp,dc_t931
1792,icmp,dc_t710
45402,tcp,dc_t247
26203,udp,dc_t425
45829,tcp,dc_t386
37464,icmp,dc_t272
8022,icmp,dc_t869
50655,tcp,dc_t341
34427,udp,dc_t209
34159,icmp,dc_t728
36253,udp,dc_t834
19939,icmp,dc_t339
52437,udp,dc_t961
