2, 123456789012,eni-n8ygmwnn, 185.144.92.110, 255.35.60.234, 3526, icmp, 6, 22, 2000, 1620140671, 1620140801, REJECT, OK
2, 123456789012,eni-hn3kt8vn, 254.109.248.25, 119.102.124.124, 20454, icmp, 1, 2, 22000, 1620140755, 1620140787, REJECT, OK
2, 123456789012,eni-rs00smkc, 108.101.116.215, 139.148.236.45, 51534, tcp, 6, 6, 19000, 1620140675, 1620140726, REJECT, OK
2, 123456789012,eni-3e4lzc1u, 223.191.76.23, 242.83.9.106, 11523, icmp, 1, 6, 8000, 1620140686, 1620140815, REJECT, OK
2, 123456789012,eni-xqhnuqn0, 15.214.247.29, 13.177.49.225, 15487, icmp, 6, 16, 4000, 1620140755, 1620140745, REJECT, OK
2, 123456789012,eni-g7d24l1s, 89.116.74.235, 189.26.114.33, 10386, icmp, 6, 13, 13000, 1620140688, 1620140766, REJECT, OK
2, 123456789012,eni-53hvbep7, 62.154.70.11, 198.55.200.159, 9988, icmp, 1, 11, 6000, 1620140696, 1620140800, ACCEPT, OK
2, 123456789012,eni-5vs5humy, 173.68.64.185, 30.90.126.170, 41746, udp, 6, 15, 18000, 1620140711, 1620140742, ACCEPT, OK
2, 123456789012,eni-nbc9dig7, 83.158.188.27, 255.16.231.11, 9667, tcp, 6, 9, 9000, 1620140687, 1620140765, REJECT, OK
2, 123456789012,eni-kvfjsz3s, 242.232.82.18, 161.125.255.34, 28227, icmp, 6, 16, 16000, 1620140736, 1620140737, REJECT, OK
2, 123456789012,eni-5gu131lv, 225.61.31.25, 28.5.92.177, 2856, icmp, 17, 5, 23000, 1620140758, 1620140762, REJECT, OK
2, 123456789012,eni-nd4lqv56, 81.224.229.167, 65.72.42.73, 8606, icmp, 6, 5, 2000, 1620140725, 1620140736, ACCEPT, OK
2, 123456789012,eni-boijshjg, 118.128.212.162, 42.149.85.22, 37788, icmp, 17, 20, 17000, 1620140681, 1620140752, REJECT, OK
2, 123456789012,eni-53h3qm2u, 20.27.2.114, 206.220.60.51, 20361, tcp, 1, 12, 11000, 1620140706, 1620140778, ACCEPT, OK
2, 123456789012,eni-px4kzp28, 230.182.6.44, 177.143.208.40, 56367, icmp, 17, 3, 12000, 1620140759, 1620140780, ACCEPT, OK
2, 123456789012,eni-jjhqbb35, 70.170.58.134, 17.73.181.133, 12186, udp, 17, 17, 22000, 1620140672, 1620140796, REJECT, OK
2, 123456789012,eni-pvwvncvt, 112.10.156.198, 71.79.44.248, 59869, tcp, 1, 9, 5000, 1620140727, 1620140750, ACCEPT, OK
2, 123456789012,eni-o9x00qqo, 206.81.156.210, 69.182.13.31, 1223, udp, 17, 8, 13000, 1620140757, 1620140756, ACCEPT, OK
2, 123456789012,eni-12x7atru, 59.222.130.107, 95.147.184.10, 7081, tcp, 17, 8, 7000, 1620140749, 1620140777, ACCEPT, OK
2, 123456789012,eni-fdsm5erj, 8.254.84.120, 227.218.2.132, 7216, udp, 1, 25, 17000, 1620140761, 1620140793, REJECT, OK
2, 123456789012,eni-3oj68e64, 106.28.200.3, 158.29.122.246, 33828, icmp, 6, 1, 9000, 1620140704, 1620140784, ACCEPT, OK
2, 123456789012,eni-uvgj1rj2, 175.151.58.168, 176.56.19.83, 65304, icmp, 17, 6, 8000, 1620140669, 1620140750, REJECT, OK
2, 123456789012,eni-e2rlasue, 167.87.221.127, 23.73.143.87, 34328, udp, 17, 11, 12000, 1620140680, 1620140767, ACCEPT, OK
2, 123456789012,eni-a78xhw5t, 237.228.49.155, 162.229.77.195, 1882, udp, 1, 13, 9000, 1620140663, 1620140772, ACCEPT, OK
2, 123456789012,eni-sb1qfu4p, 178.61.162.230, 68.203.74.182, 7392, icmp, 6, 6, 25000, 1620140713, 1620140741, ACCEPT, OK
2, 123456789012,eni-bwb73ivp, 68.139.210.201, 218.3.218.43, 43213, udp, 17, 20, 12000, 1620140684, 1620140758, REJECT, OK
2, 123456789012,eni-jttz2oas, 37.115.176.69, 149.122.206.90, 61744, udp, 1, 13, 1000, 1620140755, 1620140808, REJECT, OK
2, 123456789012,eni-oera1wly, 60.125.77.82, 193.9.133.76, 8755, tcp, 6, 4, 20000, 1620140669, 1620140821, ACCEPT, OK
2, 123456789012,eni-12y0qqyt, 198.16.40.176, 196.180.244.198, 43481, udp, 6, 13, 14000, 1620140699, 1620140761, ACCEPT, OK
2, 123456789012,eni-n8zupsep, 63.208.12.130, 151.57.201.98, 19609, icmp, 6, 18, 12000, 1620140734, 1620140791, REJECT, OK
2, 123456789012,eni-v475d320, 227.28.117.180, 107.3.224.83, 26354, icmp, 6, 24, 7000, 1620140710, 1620140730, ACCEPT, OK
2, 123456789012,eni-z8vyul05, 20.114.197.99, 47.203.217.6, 54261, tcp, 6, 11, 1000, 1620140714, 1620140804, REJECT, OK
2, 123456789012,eni-6elxh92m, 111.168.26.55, 211.68.185.213, 28748, udp, 17, 20, 22000, 1620140738, 1620140742, REJECT, OK
2, 123456789012,eni-eim2ocge, 190.57.195.247, 82.224.134.98, 54200, tcp, 17, 13, 1000, 1620140668, 1620140812, ACCEPT, OK
2, 123456789012,eni-k6o44xpn, 250.174.214.11, 251.229.46.153, 64776, icmp, 6, 2, 13000, 1620140726, 1620140795, REJECT, OK
2, 123456789012,eni-iwpuvfnn, 43.66.4.179, 165.73.173.170, 16653, icmp, 6, 6, 9000, 1620140681, 1620140798, REJECT, OK
2, 123456789012,eni-0onnbpxh, 233.33.162.173, 209.188.97.33, 22761, udp, 1, 14, 25000, 1620140714, 1620140738, ACCEPT, OK
2, 123456789012,eni-b5ifd89a, 124.11.91.11, 31.168.23.11, 46554, icmp, 17, 21, 13000, 1620140711, 1620140750, REJECT, OK
2, 123456789012,eni-o5ltbe2d, 29.189.173.124, 252.72.156.223, 39236, udp, 17, 21, 17000, 1620140723, 1620140797, REJECT, OK
2, 123456789012,eni-4efrgzfl, 232.18.178.204, 39.89.186.241, 11736, tcp, 6, 21, 20000, 1620140688, 1620140740, REJECT, OK
2, 123456789012,eni-ykc6vp68, 30.73.160.191, 157.208.225.156, 24249, icmp, 1, 16, 20000, 1620140683, 1620140743, REJECT, OK
2, 123456789012,eni-k6ty6am4, 113.204.136.147, 93.200.74.128, 49368, icmp, 17, 8, 8000, 1620140715, 1620140799, ACCEPT, OK
2, 123456789012,eni-442e1rie, 113.35.83.239, 211.40.241.59, 55682, icmp, 1, 4, 8000, 1620140738, 1620140728, REJECT, OK
2, 123456789012,eni-1kdbiy46, 155.108.82.136, 43.145.181.171, 8155, udp, 6, 2, 13000, 1620140720, 1620140761, REJECT, OK
2, 123456789012,eni-fhiaeeqt, 110.157.8.234, 63.172.125.106, 61245, tcp, 1, 11, 3000, 1620140722, 1620140760, REJECT, OK
2, 123456789012,eni-0mdwdsw2, 103.155.179.119, 194.84.220.171, 36106, tcp, 6, 10, 13000, 1620140679, 1620140736, REJECT, OK
2, 123456789012,eni-79c51zua, 54.207.61.164, 5.137.30.43, 8737, tcp, 17, 19, 2000, 1620140738, 1620140730, ACCEPT, OK
2, 123456789012,eni-21pjbwsi, 173.40.3.240, 23.10.119.204, 29320, icmp, 6, 6, 3000, 1620140698, 1620140773, REJECT, OK
2, 123456789012,eni-z3jyubmz, 215.75.220.245, 148.250.225.106, 47804, tcp, 1, 19, 7000, 1620140714, 1620140801, REJECT, OK
2, 123456789012,eni-hctg2dbw, 54.63.6.205, 242.100.165.142, 24502, tcp, 6, 12, 13000, 1620140734, 1620140737, ACCEPT, OK
2, 123456789012,eni-h7ha38bc, 239.148.244.124, 37.145.32.137, 61238, udp, 17, 4, 2000, 1620140735, 1620140808, REJECT, OK
2, 123456789012,eni-mfhnxg7z, 97.146.184.234, 151.126.132.97, 34584, tcp, 17, 11, 6000, 1620140699, 1620140723, REJECT, OK
2, 123456789012,eni-ef018ybi, 189.73.27.95, 9.132.158.72, 33782, tcp, 1, 18, 18000, 1620140685, 1620140726, REJECT, OK
2, 123456789012,eni-om2fiowu, 241.167.24.245, 125.255.41.210, 41070, tcp, 17, 4, 7000, 1620140706, 1620140751, ACCEPT, OK
2, 123456789012,eni-0jsc0c7k, 186.8.16.73, 50.165.189.195, 24744, icmp, 1, 14, 24000, 1620140716, 1620140736, REJECT, OK
2, 123456789012,eni-jhk44pff, 225.247.61.229, 14.154.123.172, 22511, udp, 6, 16, 2000, 1620140732, 1620140724, REJECT, OK
2, 123456789012,eni-mv5p227b, 177.14.34.33, 252.21.181.180, 17466, icmp, 17, 8, 2000, 1620140686, 1620140727, ACCEPT, OK
2, 123456789012,eni-taad1eb0, 166.137.192.233, 124.45.124.193, 2287, icmp, 17, 18, 21000, 1620140737, 1620140770, REJECT, OK
2, 123456789012,eni-y3kpd995, 70.184.210.114, 183.227.88.232, 41955, udp, 17, 22, 2000, 1620140682, 1620140731, REJECT, OK
2, 123456789012,eni-eu4o0phq, 179.38.231.77, 28.235.53.176, 44101, icmp, 1, 15, 13000, 1620140691, 1620140761, REJECT, OK
2, 123456789012,eni-xuw5otye, 248.150.151.121, 114.211.109.150, 45299, icmp, 17, 19, 22000, 1620140694, 1620140792, REJECT, OK
2, 123456789012,eni-od5qhay0, 137.167.254.45, 12.211.70.71, 2568, icmp, 1, 11, 20000, 1620140698, 1620140797, ACCEPT, OK
2, 123456789012,eni-ruyjqj8f, 242.62.240.96, 112.56.3.211, 58793, udp, 17, 13, 24000, 1620140736, 1620140744, ACCEPT, OK
2, 123456789012,eni-fkv5vkmf, 33.106.30.190, 22.79.173.181, 56603, icmp, 17, 23, 2000, 1620140719, 1620140729, ACCEPT, OK
2, 123456789012,eni-x009gxud, 232.183.103.49, 153.179.27.79, 11045, icmp, 17, 6, 12000, 1620140723, 1620140817, REJECT, OK
2, 123456789012,eni-oqepz98z, 244.180.25.238, 119.140.9.255, 50315, tcp, 6, 14, 13000, 1620140720, 1620140730, ACCEPT, OK
2, 123456789012,eni-c3kl6ce7, 195.242.72.74, 55.201.6.55, 54553, udp, 1, 4, 8000, 1620140705, 1620140733, REJECT, OK
2, 123456789012,eni-kcas8mfo, 248.109.255.241, 41.225.63.119, 63351, tcp, 6, 3, 2000, 1620140719, 1620140728, REJECT, OK
2, 123456789012,eni-b7dvvgmg, 88.122.170.218, 106.253.162.127, 5696, udp, 17, 4, 20000, 1620140663, 1620140770, REJECT, OK
2, 123456789012,eni-w0jacvz1, 160.202.191.234, 148.183.69.151, 39230, tcp, 6, 17, 15000, 1620140717, 1620140722, ACCEPT, OK
2, 123456789012,eni-tc3wwct8, 51.96.236.135, 202.179.52.33, 44436, tcp, 6, 7, 16000, 1620140724, 1620140765, ACCEPT, OK
2, 123456789012,eni-chhf5835, 40.233.61.156, 153.228.253.108, 34697, udp, 6, 6, 7000, 1620140716, 1620140735, ACCEPT, OK
2, 123456789012,eni-wlfkcr5x, 60.208.66.215, 125.242.38.28, 6064, icmp, 6, 13, 17000, 1620140678, 1620140771, ACCEPT, OK
2, 123456789012,eni-cg3tt518, 127.156.203.14, 212.255.118.14, 12563, udp, 17, 21, 7000, 1620140740, 1620140784, ACCEPT, OK
2, 123456789012,eni-8ctg4o6w, 73.193.243.130, 33.89.84.145, 60604, udp, 1, 22, 11000, 1620140718, 1620140764, REJECT, OK
2, 123456789012,eni-bejutw5d, 181.39.113.159, 15.138.88.140, 55829, icmp, 17, 17, 18000, 1620140666, 1620140721, ACCEPT, OK
2, 123456789012,eni-ikro6z88, 64.18.55.150, 184.202.17.239, 38562, udp, 1, 7, 4000, 1620140735, 1620140800, ACCEPT, OK
2, 123456789012,eni-pwlztgcf, 206.98.186.221, 138.234.101.55, 57562, icmp, 6, 19, 12000, 1620140705, 1620140769, ACCEPT, OK
2, 123456789012,eni-na1qpgri, 232.43.192.245, 120.175.60.205, 54683, udp, 6, 5, 6000, 1620140664, 1620140812, ACCEPT, OK
2, 123456789012,eni-fz8bc5a7, 31.240.81.190, 3.140.133.146, 4777, icmp, 6, 6, 3000, 1620140741, 1620140778, ACCEPT, OK
2, 123456789012,eni-daddc2b4, 50.247.132.143, 150.26.20.1, 7881, udp, 1, 23, 23000, 1620140667, 1620140811, ACCEPT, OK
2, 123456789012,eni-4mm6hg2v, 251.194.130.161, 153.161.75.20, 56386, tcp, 17, 1, 15000, 1620140681, 1620140758, ACCEPT, OK
2, 123456789012,eni-imrxdxh3, 33.36.150.184, 252.22.43.52, 22132, tcp, 1, 2, 10000, 1620140752, 1620140747, REJECT, OK
2, 123456789012,eni-c4ij1wv1, 121.98.176.149, 192.158.162.22, 55151, udp, 6, 23, 21000, 1620140738, 1620140735, ACCEPT, OK
2, 123456789012,eni-gkizhy54, 164.99.149.251, 171.171.37.16, 13040, tcp, 6, 7, 8000, 1620140750, 1620140755, ACCEPT, OK
2, 123456789012,eni-ae5npgu1, 87.55.5.148, 23.232.222.126, 320, tcp, 6, 8, 19000, 1620140683, 1620140723, ACCEPT, OK
2, 123456789012,eni-c5klcxks, 209.94.44.3, 41.47.41.228, 39423, icmp, 17, 9, 11000, 1620140709, 1620140773, ACCEPT, OK
2, 123456789012,eni-m3ew25n9, 202.237.31.70, 184.191.3.144, 11916, tcp, 1, 17, 18000, 1620140717, 1620140721, ACCEPT, OK
2, 123456789012,eni-ffcrt4p6, 165.17.183.180, 218.174.199.85, 9733, icmp, 1, 25, 15000, 1620140741, 1620140811, ACCEPT, OK
2, 123456789012,eni-pyfuolxa, 101.43.47.232, 88.224.221.21, 35309, tcp, 6, 8, 24000, 1620140666, 1620140758, REJECT, OK
2, 123456789012,eni-cvw7z8st, 92.62.167.154, 107.133.229.234, 61874, udp, 1, 13, 14000, 1620140725, 1620140806, ACCEPT, OK
2, 123456789012,eni-f1skkzdh, 5.81.155.111, 155.141.36.151, 18795, icmp, 6, 8, 15000, 1620140743, 1620140804, ACCEPT, OK
2, 123456789012,eni-u93il2g0, 86.252.23.15, 34.6.187.220, 65493, udp, 6, 17, 24000, 1620140684, 1620140808, ACCEPT, OK
2, 123456789012,eni-k3ssmrlr, 92.253.213.222, 95.84.195.243, 25211, tcp, 6, 16, 4000, 1620140672, 1620140821, REJECT, OK
2, 123456789012,eni-nos26807, 217.122.36.87, 185.122.68.13, 36552, tcp, 17, 1, 15000, 1620140706, 1620140767, REJECT, OK
2, 123456789012,eni-0ohzvldl, 138.59.189.37, 56.255.96.16, 44429, icmp, 17, 1, 17000, 1620140663, 1620140763, ACCEPT, OK
2, 123456789012,eni-ey78flay, 163.99.160.8, 18.188.122.72, 50875, udp, 1, 17, 20000, 1620140722, 1620140758, REJECT, OK
2, 123456789012,eni-q80f7q9w, 214.222.94.43, 131.158.128.214, 53653, udp, 17, 4, 3000, 1620140690, 1620140800, ACCEPT, OK
2, 123456789012,eni-hio83ocm, 102.0.150.128, 223.250.231.81, 1205, icmp, 17, 11, 12000, 1620140676, 1620140802, REJECT, OK
2, 123456789012,eni-k5fum1iy, 114.54.14.182, 174.161.15.255, 22293, udp, 17, 3, 12000, 1620140701, 1620140741, REJECT, OK
2, 123456789012,eni-guvx8jx6, 4.193.109.218, 200.26.132.73, 20113, icmp, 1, 21, 19000, 1620140723, 1620140731, REJECT, OK
2, 123456789012,eni-tey4f4fq, 36.126.216.204, 212.1.236.195, 25634, icmp, 17, 11, 18000, 1620140714, 1620140736, ACCEPT, OK
2, 123456789012,eni-6j5vz55e, 202.218.134.21, 199.113.191.182, 57561, icmp, 1, 3, 24000, 1620140718, 1620140759, ACCEPT, OK
2, 123456789012,eni-zwoqef10, 96.35.2.190, 235.187.168.109, 15292, udp, 17, 3, 9000, 1620140714, 1620140751, ACCEPT, OK
2, 123456789012,eni-39ec5cq4, 191.202.231.237, 63.0.94.236, 63117, tcp, 17, 1, 3000, 1620140718, 1620140821, ACCEPT, OK
2, 123456789012,eni-6bj3xo3f, 73.105.211.162, 115.9.89.23, 57800, udp, 6, 19, 17000, 1620140706, 1620140801, REJECT, OK
2, 123456789012,eni-murlvulz, 28.111.20.250, 20.135.236.17, 45033, icmp, 17, 24, 21000, 1620140699, 1620140791, ACCEPT, OK
2, 123456789012,eni-c773ya94, 228.121.10.211, 48.37.224.134, 32226, tcp, 6, 2, 2000, 1620140678, 1620140793, REJECT, OK
2, 123456789012,eni-pryy79yn, 34.202.73.253, 253.146.111.24, 24416, tcp, 6, 8, 5000, 1620140688, 1620140722, REJECT, OK
2, 123456789012,eni-ibuw6ztu, 70.95.123.99, 90.249.152.106, 31660, icmp, 6, 10, 19000, 1620140666, 1620140737, REJECT, OK
2, 123456789012,eni-psaaot79, 168.40.209.58, 224.66.110.107, 55874, icmp, 17, 23, 8000, 1620140741, 1620140796, REJECT, OK
2, 123456789012,eni-n5a81vnh, 183.244.174.7, 13.97.25.3, 49824, icmp, 6, 2, 25000, 1620140705, 1620140794, REJECT, OK
2, 123456789012,eni-s4aigelt, 47.198.192.255, 229.244.230.185, 43347, tcp, 1, 18, 13000, 1620140711, 1620140787, REJECT, OK
2, 123456789012,eni-919zo0nf, 116.120.167.53, 9.216.169.70, 30558, tcp, 6, 5, 22000, 1620140687, 1620140804, ACCEPT, OK
2, 123456789012,eni-z6hnx94q, 45.36.32.112, 54.126.28.17, 10271, icmp, 1, 3, 6000, 1620140664, 1620140794, ACCEPT, OK
2, 123456789012,eni-e2wrvq0q, 194.154.62.185, 251.102.77.66, 4205, udp, 6, 23, 3000, 1620140732, 1620140756, ACCEPT, OK
2, 123456789012,eni-gysyg99q, 24.128.210.40, 58.100.131.94, 25218, udp, 1, 11, 14000, 1620140661, 1620140765, REJECT, OK
2, 123456789012,eni-an0kzvo8, 70.83.116.144, 61.213.160.182, 33380, icmp, 6, 20, 3000, 1620140708, 1620140784, ACCEPT, OK
2, 123456789012,eni-00afmo03, 243.74.68.243, 38.191.164.145, 15687, udp, 1, 3, 8000, 1620140741, 1620140766, REJECT, OK
2, 123456789012,eni-tyuivt3y, 207.238.118.150, 115.213.252.71, 21342, tcp, 6, 20, 7000, 1620140708, 1620140784, REJECT, OK
2, 123456789012,eni-zt77ag06, 15.225.142.41, 253.73.174.175, 5060, icmp, 6, 25, 18000, 1620140676, 1620140806, REJECT, OK
2, 123456789012,eni-z8279fsx, 249.20.165.66, 191.44.34.145, 60707, udp, 17, 16, 18000, 1620140752, 1620140791, REJECT, OK
2, 123456789012,eni-pcnk1w30, 149.233.8.145, 50.98.159.50, 50226, udp, 6, 16, 9000, 1620140692, 1620140785, ACCEPT, OK
2, 123456789012,eni-jea69hj1, 93.198.1.53, 216.19.222.198, 36071, udp, 17, 5, 19000, 1620140751, 1620140772, REJECT, OK
2, 123456789012,eni-qqkelqbu, 55.177.247.183, 147.195.64.80, 59625, tcp, 17, 21, 22000, 1620140710, 1620140757, ACCEPT, OK
2, 123456789012,eni-wzlkizmc, 112.106.39.237, 218.86.77.190, 47938, udp, 1, 6, 17000, 1620140694, 1620140764, ACCEPT, OK
2, 123456789012,eni-j4p3p951, 25.85.220.62, 135.120.34.32, 43907, tcp, 6, 2, 3000, 1620140748, 1620140797, ACCEPT, OK
2, 123456789012,eni-mwp8k6po, 117.171.43.233, 223.107.60.230, 49567, icmp, 6, 14, 1000, 1620140732, 1620140774, ACCEPT, OK
2, 123456789012,eni-xg745wfr, 60.18.31.172, 40.113.4.114, 37010, tcp, 17, 13, 13000, 1620140697, 1620140818, REJECT, OK
2, 123456789012,eni-3x3e0i0q, 182.118.56.76, 100.232.247.222, 39766, icmp, 17, 21, 7000, 1620140712, 1620140785, ACCEPT, OK
2, 123456789012,eni-s58urtjk, 69.9.250.150, 28.6.60.135, 52459, udp, 17, 9, 4000, 1620140748, 1620140802, ACCEPT, OK
2, 123456789012,eni-6esnu0uz, 191.115.94.50, 243.39.180.149, 21694, udp, 17, 14, 16000, 1620140677, 1620140813, ACCEPT, OK
2, 123456789012,eni-247kp8lb, 227.144.116.226, 143.68.148.230, 29462, icmp, 17, 11, 25000, 1620140698, 1620140738, ACCEPT, OK
2, 123456789012,eni-7utw666f, 9.222.60.48, 51.253.169.182, 65128, udp, 6, 20, 18000, 1620140678, 1620140821, REJECT, OK
2, 123456789012,eni-tu8oktce, 19.174.31.56, 229.77.244.67, 20850, tcp, 6, 18, 21000, 1620140757, 1620140753, ACCEPT, OK
2, 123456789012,eni-k334odic, 245.58.84.160, 100.202.0.219, 47719, tcp, 17, 14, 12000, 1620140702, 1620140761, REJECT, OK
2, 123456789012,eni-m31h37l3, 50.173.156.245, 119.223.203.238, 43560, icmp, 1, 14, 10000, 1620140757, 1620140804, REJECT, OK
2, 123456789012,eni-2bfgm9ms, 164.246.218.238, 67.180.176.201, 38214, udp, 1, 15, 24000, 1620140741, 1620140796, REJECT, OK
2, 123456789012,eni-ob1ehfok, 244.194.144.193, 206.129.249.58, 40386, icmp, 1, 9, 19000, 1620140745, 1620140783, REJECT, OK
2, 123456789012,eni-ffbys0tm, 215.87.130.120, 99.45.107.27, 5030, tcp, 17, 17, 24000, 1620140727, 1620140769, ACCEPT, OK
2, 123456789012,eni-2nczykhc, 144.160.148.214, 202.217.223.69, 53879, icmp, 1, 22, 24000, 1620140692, 1620140796, REJECT, OK
2, 123456789012,eni-zkgw6n34, 56.209.53.213, 202.128.160.133, 2954, icmp, 17, 19, 15000, 1620140749, 1620140732, ACCEPT, OK
2, 123456789012,eni-g6kgnywk, 249.49.153.178, 141.169.32.139, 26207, tcp, 1, 23, 17000, 1620140700, 1620140757, ACCEPT, OK
2, 123456789012,eni-9fv46336, 237.134.40.197, 99.96.98.121, 24337, tcp, 17, 9, 22000, 1620140756, 1620140798, ACCEPT, OK
2, 123456789012,eni-jhwynpp0, 127.73.142.148, 179.24.84.101, 52557, udp, 1, 1, 1000, 1620140760, 1620140816, REJECT, OK
2, 123456789012,eni-wb9i20kl, 230.52.122.93, 64.66.158.11, 58246, icmp, 6, 14, 23000, 1620140690, 1620140774, REJECT, OK
2, 123456789012,eni-n16i0z9d, 228.35.162.20, 67.129.199.26, 46111, tcp, 17, 10, 11000, 1620140691, 1620140721, REJECT, OK
2, 123456789012,eni-ppqhlo86, 142.31.184.185, 9.69.1.40, 22272, tcp, 6, 25, 1000, 1620140662, 1620140741, REJECT, OK
2, 123456789012,eni-smzxhyzn, 205.97.115.242, 196.202.183.93, 8947, icmp, 17, 6, 7000, 1620140698, 1620140788, ACCEPT, OK
2, 123456789012,eni-5qxep3hz, 231.201.157.63, 233.211.202.8, 47212, icmp, 1, 9, 24000, 1620140693, 1620140776, ACCEPT, OK
2, 123456789012,eni-jr801oae, 195.81.231.207, 132.48.138.188, 63154, tcp, 17, 23, 15000, 1620140675, 1620140805, ACCEPT, OK
2, 123456789012,eni-s6qacwt0, 176.247.188.108, 64.120.90.179, 42390, tcp, 1, 3, 15000, 1620140726, 1620140746, REJECT, OK
2, 123456789012,eni-z3byyac1, 48.180.171.163, 180.65.197.118, 25620, icmp, 6, 3, 20000, 1620140682, 1620140797, REJECT, OK
2, 123456789012,eni-ailnyr5q, 5.21.116.92, 218.110.195.199, 64666, icmp, 6, 25, 14000, 1620140672, 1620140803, REJECT, OK
2, 123456789012,eni-rwq9nl6n, 129.249.22.39, 178.39.66.77, 42981, tcp, 17, 3, 12000, 1620140724, 1620140798, REJECT, OK
2, 123456789012,eni-1rd3iq3j, 157.170.255.198, 54.161.8.254, 5266, icmp, 17, 18, 25000, 1620140663, 1620140786, REJECT, OK
2, 123456789012,eni-seqndbfe, 177.119.143.189, 100.73.17.144, 47700, tcp, 6, 20, 23000, 1620140691, 1620140724, REJECT, OK
2, 123456789012,eni-beko46k9, 208.135.15.35, 156.65.108.159, 29997, udp, 6, 17, 18000, 1620140682, 1620140763, ACCEPT, OK
2, 123456789012,eni-sve5ltr0, 133.52.211.77, 164.198.109.65, 27953, udp, 6, 15, 21000, 1620140684, 1620140812, REJECT, OK
2, 123456789012,eni-k7ynv5os, 255.158.255.198, 140.36.95.49, 19776, tcp, 1, 6, 11000, 1620140745, 1620140817, REJECT, OK
2, 123456789012,eni-v22e9vym, 129.68.196.188, 143.20.140.81, 54865, udp, 1, 23, 22000, 1620140727, 1620140800, ACCEPT, OK
2, 123456789012,eni-6rlvkz20, 180.232.77.158, 142.209.29.106, 50513, udp, 17, 22, 23000, 1620140662, 1620140762, ACCEPT, OK
2, 123456789012,eni-4ybh4xts, 115.161.78.190, 4.163.143.161, 6183, icmp, 6, 19, 17000, 1620140711, 1620140771, ACCEPT, OK
2, 123456789012,eni-e1ywh3f0, 60.207.234.98, 6.155.244.45, 31630, icmp, 17, 6, 12000, 1620140696, 1620140797, ACCEPT, OK
2, 123456789012,eni-bj2prjp5, 82.170.111.232, 121.42.130.71, 33086, udp, 17, 10, 25000, 1620140734, 1620140765, ACCEPT, OK
2, 123456789012,eni-ida1y3xn, 66.41.177.250, 123.203.5.72, 42072, udp, 17, 10, 16000, 1620140691, 1620140775, REJECT, OK
2, 123456789012,eni-hpuly2ad, 165.188.55.182, 168.188.24.18, 34669, tcp, 17, 2, 18000, 1620140700, 1620140805, REJECT, OK
2, 123456789012,eni-3hgiaam7, 176.115.149.77, 79.70.154.82, 54642, tcp, 17, 16, 11000, 1620140691, 1620140777, REJECT, OK
2, 123456789012,eni-mbamafs0, 14.115.187.96, 57.118.219.125, 36556, udp, 6, 10, 18000, 1620140671, 1620140753, ACCEPT, OK
2, 123456789012,eni-oghhxmtl, 104.16.61.183, 26.73.66.215, 32072, icmp, 1, 22, 9000, 1620140681, 1620140820, ACCEPT, OK
2, 123456789012,eni-0uweysd1, 165.21.94.73, 207.184.114.176, 54836, icmp, 17, 4, 25000, 1620140714, 1620140746, REJECT, OK
2, 123456789012,eni-3wnp143o, 157.206.140.157, 156.17.36.189, 45273, tcp, 1, 13, 19000, 1620140711, 1620140744, REJECT, OK
2, 123456789012,eni-we463307, 63.147.127.100, 156.78.203.21, 42408, tcp, 6, 20, 24000, 1620140679, 1620140794, REJECT, OK
2, 123456789012,eni-6z1t3wcc, 114.70.252.34, 56.134.100.32, 30003, udp, 17, 23, 19000, 1620140729, 1620140810, REJECT, OK
2, 123456789012,eni-e8emyhvp, 104.194.103.185, 189.145.222.140, 25243, tcp, 1, 20, 22000, 1620140682, 1620140773, REJECT, OK
2, 123456789012,eni-k30z1d8b, 153.89.24.216, 240.102.255.110, 5803, udp, 6, 16, 9000, 1620140719, 1620140804, REJECT, OK
2, 123456789012,eni-7lil3o6n, 118.17.26.145, 35.17.101.193, 62227, tcp, 17, 10, 23000, 1620140719, 1620140759, REJECT, OK
2, 123456789012,eni-vf7i0y4s, 56.224.106.145, 4.18.39.218, 13712, tcp, 1, 14, 19000, 1620140672, 1620140741, REJECT, OK
2, 123456789012,eni-n7etuf6d, 22.39.20.112, 46.111.60.105, 8547, udp, 6, 7, 23000, 1620140732, 1620140793, ACCEPT, OK
2, 123456789012,eni-pwh6dtm3, 29.248.87.125, 238.122.17.98, 13352, udp, 1, 4, 20000, 1620140675, 1620140772, REJECT, OK
2, 123456789012,eni-u8jlnw8h, 32.212.74.93, 138.144.143.95, 27387, udp, 6, 5, 12000, 1620140688, 1620140800, ACCEPT, OK
2, 123456789012,eni-4pa71mfv, 183.45.51.62, 10.18.69.139, 13216, udp, 1, 5, 4000, 1620140721, 1620140767, ACCEPT, OK
2, 123456789012,eni-02tgbez9, 59.119.36.194, 193.209.73.210, 25956, icmp, 17, 23, 21000, 1620140733, 1620140777, ACCEPT, OK
2, 123456789012,eni-yvrjn6hk, 254.134.97.24, 20.158.181.94, 8564, udp, 17, 10, 1000, 1620140733, 1620140796, ACCEPT, OK
2, 123456789012,eni-euk14td1, 150.229.175.196, 221.148.86.187, 55109, icmp, 1, 6, 18000, 1620140706, 1620140772, ACCEPT, OK
